,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.46664780378341675,0.2307041585445404,-0.2692870795726776,0.9990082383155823,0.4689043164253235,0.21679261326789856,-0.27201297879219055,0.9985142350196838,0.47127917408943176,0.21453356742858887,-0.2720275819301605,0.9984201192855835,0.47383877635002136,0.21223773062229156,-0.27205371856689453,0.9988207221031189,0.4646512567996979,0.22006329894065857,-0.25662925839424133,0.9977929592132568,0.4638538360595703,0.22016461193561554,-0.2566756010055542,0.9971281886100769,0.4630046784877777,0.2202950119972229,-0.2567134201526642,0.9973499774932861,0.48308128118515015,0.2084147036075592,-0.23122157156467438,0.9981234669685364,0.46949970722198486,0.21732206642627716,-0.16162562370300293,0.990221381187439,0.47525185346603394,0.2383040487766266,-0.25069427490234375,0.998357355594635,0.4699018895626068,0.2413930594921112,-0.23065882921218872,0.995880126953125,0.5102588534355164,0.25135278701782227,-0.2222730964422226,0.9997883439064026,0.47773802280426025,0.26069095730781555,-0.03845304250717163,0.9979349374771118,0.5072088241577148,0.33724743127822876,-0.23416300117969513,0.9897781014442444,0.48885977268218994,0.34346532821655273,0.024169567972421646,0.28914135694503784,0.47478362917900085,0.4039301574230194,-0.26265963912010193,0.9697872996330261,0.4732246398925781,0.39451250433921814,-0.06126003712415695,0.4144449532032013,0.468417763710022,0.429172158241272,-0.2913469970226288,0.9335969686508179,0.4661513864994049,0.4178643226623535,-0.0728321447968483,0.3877212405204773,0.46274587512016296,0.4227772653102875,-0.29667729139328003,0.9329786896705627,0.461605429649353,0.4166264235973358,-0.10511164367198944,0.4019117057323456,0.4637257754802704,0.41481536626815796,-0.26386770606040955,0.891815721988678,0.4652148187160492,0.4064393639564514,-0.07703366130590439,0.4139360189437866,0.5323165655136108,0.39983952045440674,-0.05592668429017067,0.998761773109436,0.5088264346122742,0.40538620948791504,0.05597428232431412,0.9978973865509033,0.5431591868400574,0.5263144969940186,-0.09016022831201553,0.933961033821106,0.49356207251548767,0.515480637550354,0.02317272312939167,0.8644434809684753,0.5499752759933472,0.6601533889770508,-0.03138948976993561,0.9650611877441406,0.5038186311721802,0.6333611607551575,0.10707470774650574,0.8923903107643127,0.5477314591407776,0.678896427154541,-0.03109234757721424,0.8463096022605896,0.5137506723403931,0.6539863348007202,0.11154451966285706,0.8205639719963074,0.5535213947296143,0.6933732032775879,-0.12243542075157166,0.9488838911056519,0.4787835478782654,0.6739585399627686,0.05066855996847153,0.8809367418289185
1,0.4692997336387634,0.229071244597435,-0.2512091398239136,0.9990673065185547,0.4711872935295105,0.21522082388401031,-0.2547338902950287,0.9985929131507874,0.47341206669807434,0.21326997876167297,-0.2547396421432495,0.9985085129737854,0.47593507170677185,0.2111770510673523,-0.2547735571861267,0.9988851547241211,0.4677559435367584,0.21785913407802582,-0.23945921659469604,0.9979303479194641,0.467154860496521,0.21805134415626526,-0.23948150873184204,0.9973106980323792,0.46650993824005127,0.21825256943702698,-0.23951369524002075,0.997511088848114,0.48599526286125183,0.20727112889289856,-0.21850425004959106,0.998231053352356,0.4732324182987213,0.21489466726779938,-0.1494370996952057,0.9908884763717651,0.4772137701511383,0.2366303950548172,-0.23414252698421478,0.9984685182571411,0.47238442301750183,0.2390756905078888,-0.2142302542924881,0.9961608052253723,0.5155246257781982,0.251278281211853,-0.20287178456783295,0.999799370765686,0.48065492510795593,0.2592273950576782,-0.03476797789335251,0.9980587363243103,0.5092670917510986,0.3373512029647827,-0.20471687614917755,0.9891667366027832,0.4942246079444885,0.33898553252220154,0.024005480110645294,0.2728677988052368,0.47589731216430664,0.4033212959766388,-0.22786067426204681,0.965011715888977,0.4883250296115875,0.3859339952468872,-0.058050818741321564,0.3861002027988434,0.46997135877609253,0.42845889925956726,-0.2535845637321472,0.9263924956321716,0.4881514608860016,0.41117197275161743,-0.07048878818750381,0.362650603055954,0.46369606256484985,0.4222830533981323,-0.26039937138557434,0.9259630441665649,0.4859929382801056,0.4083992540836334,-0.09691736847162247,0.37565523386001587,0.4648539423942566,0.4142815172672272,-0.22942118346691132,0.8808612823486328,0.48674890398979187,0.4011232554912567,-0.07101435959339142,0.38594627380371094,0.5365594029426575,0.39855092763900757,-0.04890366643667221,0.9988411068916321,0.509074330329895,0.40307939052581787,0.048941560089588165,0.9980112910270691,0.5476167798042297,0.5264094471931458,-0.07995958626270294,0.9381052851676941,0.4970940947532654,0.515270471572876,0.05974184721708298,0.8720642924308777,0.5511807799339294,0.6620051264762878,-0.02951071783900261,0.9674712419509888,0.5034412741661072,0.6318843960762024,0.15931564569473267,0.8981170654296875,0.5492019057273865,0.6792914867401123,-0.029979726299643517,0.851634681224823,0.5111719369888306,0.651774525642395,0.1652269810438156,0.8241703510284424,0.5539571046829224,0.6964535117149353,-0.12226761877536774,0.9520940184593201,0.47766977548599243,0.6577826738357544,0.10961103439331055,0.887042224407196
2,0.4763772785663605,0.2264082282781601,-0.2723005712032318,0.9991275668144226,0.47890231013298035,0.21203598380088806,-0.27659714221954346,0.9986751079559326,0.4813992381095886,0.210442915558815,-0.2766003906726837,0.9986013174057007,0.4841045141220093,0.20869645476341248,-0.27666381001472473,0.9989527463912964,0.4740191698074341,0.21447964012622833,-0.2610674798488617,0.9980694055557251,0.4729669988155365,0.21477897465229034,-0.2610839605331421,0.9974953532218933,0.4720020890235901,0.21500888466835022,-0.2611088454723358,0.997672438621521,0.4925890564918518,0.20544947683811188,-0.2386721968650818,0.9983532428741455,0.47782936692237854,0.21186743676662445,-0.16871504485607147,0.9915682673454285,0.4846096336841583,0.23456616699695587,-0.25390321016311646,0.9985815286636353,0.4785163700580597,0.236979678273201,-0.23377487063407898,0.9964494109153748,0.5217393040657043,0.2512451708316803,-0.21702973544597626,0.9998101592063904,0.4851899743080139,0.2536923587322235,-0.04746033623814583,0.9981836080551147,0.513915479183197,0.3401603102684021,-0.21362334489822388,0.9889610409736633,0.49410170316696167,0.33796319365501404,0.010757635347545147,0.2566269338130951,0.478229820728302,0.4033240079879761,-0.2353747934103012,0.9593421220779419,0.5019505620002747,0.38644230365753174,-0.06263905018568039,0.3563062250614166,0.4717780649662018,0.42818471789360046,-0.26109570264816284,0.9159076809883118,0.5050265789031982,0.40739959478378296,-0.07445744425058365,0.3355526626110077,0.4653174579143524,0.42202624678611755,-0.2650807499885559,0.915582537651062,0.503523588180542,0.40440428256988525,-0.09797106683254242,0.347308486700058,0.4669528901576996,0.41414710879325867,-0.23557645082473755,0.865500807762146,0.5032505393028259,0.39735496044158936,-0.07352250069379807,0.3561157286167145,0.539982795715332,0.40098708868026733,-0.04763317480683327,0.9989286065101624,0.5100549459457397,0.40413329005241394,0.04766242578625679,0.9981343746185303,0.5492599606513977,0.5314311385154724,-0.06658520549535751,0.9427556395530701,0.49812257289886475,0.5198659896850586,0.09210119396448135,0.8807937502861023,0.5513247847557068,0.6641492247581482,0.014911742880940437,0.9699550271034241,0.5027318596839905,0.6316054463386536,0.22369548678398132,0.9048358798027039,0.549463152885437,0.6803496479988098,0.01768605038523674,0.8599007725715637,0.5093708634376526,0.6506395936012268,0.23290051519870758,0.830045759677887,0.5542096495628357,0.6986490488052368,-0.07325674593448639,0.9555586576461792,0.4757786691188812,0.6542540192604065,0.17705689370632172,0.8943529725074768
3,0.48368602991104126,0.22373872995376587,-0.25514689087867737,0.9991947412490845,0.48623690009117126,0.20926843583583832,-0.26003459095954895,0.9987713098526001,0.4886772036552429,0.20789913833141327,-0.2600383758544922,0.9987059235572815,0.49122554063796997,0.20622630417346954,-0.2600826323032379,0.999029815196991,0.4813734292984009,0.21136292815208435,-0.24396394193172455,0.9982191324234009,0.4803297221660614,0.21144916117191315,-0.2439776211977005,0.9976915121078491,0.479339599609375,0.21142622828483582,-0.24400204420089722,0.9978480935096741,0.4992491900920868,0.20287461578845978,-0.22769711911678314,0.998481810092926,0.4851146936416626,0.20748941600322723,-0.15549030900001526,0.9922542572021484,0.4915820062160492,0.23246170580387115,-0.23896431922912598,0.998699426651001,0.4855850636959076,0.2348371297121048,-0.21819330751895905,0.9967421889305115,0.5282713174819946,0.25018635392189026,-0.21256299316883087,0.9998230338096619,0.4916292726993561,0.2512003183364868,-0.038309164345264435,0.9983115792274475,0.5195349454879761,0.34262242913246155,-0.21181944012641907,0.9891740083694458,0.5027592182159424,0.3300633728504181,0.01724499650299549,0.24641364812850952,0.4817647635936737,0.4033302664756775,-0.22345155477523804,0.958739161491394,0.500565767288208,0.3828636109828949,-0.05214806646108627,0.33680054545402527,0.4744834005832672,0.4270356297492981,-0.2486860156059265,0.9144514203071594,0.5027357339859009,0.40219244360923767,-0.06350431591272354,0.3181515038013458,0.46840059757232666,0.42066821455955505,-0.2526272237300873,0.9141963124275208,0.5009340643882751,0.39811569452285767,-0.08674656599760056,0.3289269208908081,0.47064700722694397,0.41334980726242065,-0.22337457537651062,0.8625941872596741,0.5014315247535706,0.3914090394973755,-0.06333642452955246,0.3357910215854645,0.5438289642333984,0.40265175700187683,-0.047354839742183685,0.9990100264549255,0.5132552981376648,0.4043019413948059,0.04737875610589981,0.9982537627220154,0.5502246022224426,0.532637357711792,-0.06820769608020782,0.9468477964401245,0.5000125765800476,0.5199251174926758,0.08898282051086426,0.8896085619926453,0.5513851046562195,0.6649081707000732,0.006379745434969664,0.9722037315368652,0.5027111768722534,0.6294341683387756,0.21505671739578247,0.9114784598350525,0.5494436621665955,0.6806433796882629,0.008441167883574963,0.8682509064674377,0.5095242857933044,0.6485628485679626,0.22388499975204468,0.8373513221740723,0.5542064905166626,0.6987558603286743,-0.07942330092191696,0.9588367342948914,0.47476065158843994,0.6544516682624817,0.1721833050251007,0.901652455329895
4,0.4904669523239136,0.2180616557598114,-0.2797474265098572,0.9992632865905762,0.4931279420852661,0.20357029139995575,-0.28405728936195374,0.9988735914230347,0.49554911255836487,0.20246776938438416,-0.2840614318847656,0.99881511926651,0.4980434775352478,0.20116928219795227,-0.28412094712257385,0.9991104602813721,0.48827478289604187,0.2048770934343338,-0.26813703775405884,0.998375654220581,0.487248033285141,0.20477773249149323,-0.26815569400787354,0.9978952407836914,0.486327201128006,0.20459957420825958,-0.26817864179611206,0.9980344176292419,0.5059460401535034,0.19884267449378967,-0.24740634858608246,0.9986138939857483,0.4922470450401306,0.20145443081855774,-0.17564532160758972,0.9929490089416504,0.4981878995895386,0.22737576067447662,-0.2619525194168091,0.9988119006156921,0.49207302927970886,0.2293073683977127,-0.2412838637828827,0.9970269799232483,0.5338261723518372,0.24918515980243683,-0.23013362288475037,0.9998352527618408,0.49682533740997314,0.24802452325820923,-0.049725037068128586,0.9984460473060608,0.526604413986206,0.34395602345466614,-0.22199319303035736,0.988962709903717,0.5075247287750244,0.32690560817718506,0.0097573883831501,0.23880518972873688,0.4895593523979187,0.4034792184829712,-0.23196740448474884,0.9550139307975769,0.504967451095581,0.3831954002380371,-0.05964921414852142,0.3208274841308594,0.4805361330509186,0.426544725894928,-0.2561095356941223,0.9087360501289368,0.5056668519973755,0.4041033685207367,-0.06956787407398224,0.3037690222263336,0.47515907883644104,0.41986268758773804,-0.2619045674800873,0.9085189700126648,0.5041311383247375,0.4005289375782013,-0.0898888036608696,0.31370458006858826,0.4779297113418579,0.4130164086818695,-0.23244570195674896,0.8537010550498962,0.5051007866859436,0.39311373233795166,-0.07012168318033218,0.3191830813884735,0.5467897653579712,0.4016023278236389,-0.04771958664059639,0.9990933537483215,0.5166180729866028,0.400922954082489,0.04775937274098396,0.9983840584754944,0.5511681437492371,0.5324426293373108,-0.07985849678516388,0.9511314630508423,0.5024521350860596,0.5158265233039856,0.09336013346910477,0.8968464136123657,0.551643967628479,0.6647431254386902,-0.0354987196624279,0.9745873808860779,0.5035109519958496,0.628350555896759,0.20405668020248413,0.9177346229553223,0.5494461059570312,0.6806313395500183,-0.03698018938302994,0.8776853680610657,0.5097240209579468,0.6480112075805664,0.21073411405086517,0.8452189564704895,0.554184079170227,0.6991094350814819,-0.12829193472862244,0.9622645378112793,0.47309064865112305,0.6485270261764526,0.15941400825977325,0.9085664749145508
5,0.49740543961524963,0.2119215428829193,-0.2783734202384949,0.9993212223052979,0.5008137822151184,0.19757720828056335,-0.2812049984931946,0.9989538192749023,0.5032780766487122,0.19665449857711792,-0.28121644258499146,0.9989011883735657,0.505765974521637,0.19565770030021667,-0.2812727689743042,0.9991737008094788,0.4954826235771179,0.19828639924526215,-0.26683753728866577,0.9985053539276123,0.494157612323761,0.1979784220457077,-0.266853928565979,0.998062789440155,0.4929991662502289,0.19749696552753448,-0.2668839991092682,0.9981857538223267,0.5133317708969116,0.19425442814826965,-0.2470168173313141,0.9987233877182007,0.4977094829082489,0.19563961029052734,-0.17356255650520325,0.9935452342033386,0.5043977499008179,0.2219890058040619,-0.25859344005584717,0.9989095330238342,0.49786144495010376,0.2231900840997696,-0.23969842493534088,0.9972776770591736,0.5399455428123474,0.2467530369758606,-0.22106106579303741,0.9998465180397034,0.4978128969669342,0.24138247966766357,-0.04790836572647095,0.9985578656196594,0.5345517992973328,0.34387439489364624,-0.2145557552576065,0.9889280200004578,0.5104402899742126,0.3254062533378601,0.009482019580900669,0.2305184304714203,0.49740615487098694,0.4035196006298065,-0.23168988525867462,0.9526445269584656,0.5092002153396606,0.3835611641407013,-0.06315246969461441,0.30361470580101013,0.48788803815841675,0.42607641220092773,-0.25569483637809753,0.9047682285308838,0.5096620917320251,0.4051551818847656,-0.07365930080413818,0.2880396544933319,0.483553946018219,0.41971948742866516,-0.26183393597602844,0.9046700596809387,0.5075400471687317,0.4020102024078369,-0.09469958394765854,0.297206848859787,0.4861099123954773,0.4129740297794342,-0.23247258365154266,0.8477375507354736,0.508791446685791,0.3942204415798187,-0.07403162121772766,0.30137795209884644,0.5494099259376526,0.4022362530231476,-0.04739024117588997,0.9991661310195923,0.5176339745521545,0.40111297369003296,0.04743598401546478,0.9984965324401855,0.5529854893684387,0.5330192446708679,-0.08212517946958542,0.9551652669906616,0.5014793276786804,0.5135636925697327,0.07491859048604965,0.9051372408866882,0.5519357323646545,0.6648145914077759,-0.02771357260644436,0.9767680764198303,0.5035852789878845,0.6275973320007324,0.20412324368953705,0.9242520928382874,0.5497649908065796,0.6808908581733704,-0.027928821742534637,0.8868343234062195,0.5098302364349365,0.6479616761207581,0.21281364560127258,0.85478276014328,0.5543498992919922,0.6995543241500854,-0.12510456144809723,0.9653979539871216,0.47227102518081665,0.6484387516975403,0.15741296112537384,0.9155840277671814
6,0.5053097605705261,0.2059735804796219,-0.3197752833366394,0.9993667006492615,0.5090379118919373,0.19174885749816895,-0.3214651048183441,0.9990066289901733,0.5115722417831421,0.1907183825969696,-0.3214956223964691,0.9989638328552246,0.514137864112854,0.18957923352718353,-0.32158979773521423,0.9992210865020752,0.5030627846717834,0.19252434372901917,-0.30943945050239563,0.9985953569412231,0.5015315413475037,0.19219277799129486,-0.3094629943370819,0.9981750249862671,0.5001208782196045,0.19181960821151733,-0.30950114130973816,0.9982786178588867,0.5212206840515137,0.18865132331848145,-0.2711746096611023,0.9988127946853638,0.5029945969581604,0.19101816415786743,-0.21547894179821014,0.9939785599708557,0.5120708346366882,0.21644088625907898,-0.2961963713169098,0.9989966154098511,0.5050363540649414,0.21713294088840485,-0.2804403305053711,0.9974949359893799,0.5472666025161743,0.24459965527057648,-0.2446034699678421,0.9998592734336853,0.4979225993156433,0.23895670473575592,-0.08751630038022995,0.9986672401428223,0.5442743301391602,0.3436602056026459,-0.24923044443130493,0.9893563985824585,0.5078015923500061,0.3215872049331665,-0.0319279320538044,0.23597607016563416,0.506595253944397,0.40413033962249756,-0.2811691164970398,0.9520887732505798,0.5080751180648804,0.3844797909259796,-0.10515739023685455,0.29766350984573364,0.4979691505432129,0.42613592743873596,-0.3096524178981781,0.904295027256012,0.5084364414215088,0.40590164065361023,-0.1187974214553833,0.282320111989975,0.49384361505508423,0.42017608880996704,-0.31851980090141296,0.9043104648590088,0.5050987005233765,0.4046667814254761,-0.14650218188762665,0.2908046245574951,0.4961637854576111,0.41380923986434937,-0.2834310531616211,0.846735417842865,0.5081112384796143,0.39545994997024536,-0.11809445917606354,0.29343724250793457,0.5513073801994324,0.4023025929927826,-0.04694831371307373,0.9992415904998779,0.5179117918014526,0.40123701095581055,0.047044992446899414,0.9986147284507751,0.5542194247245789,0.5327539443969727,-0.08632197976112366,0.9591934680938721,0.5012832283973694,0.5127939581871033,0.09955181181430817,0.9124694466590881,0.5520321130752563,0.664725661277771,-0.026288913562893867,0.9788963794708252,0.5038105249404907,0.6275603771209717,0.259883850812912,0.9303438067436218,0.549833357334137,0.6809751987457275,-0.02611812949180603,0.8963357210159302,0.5098869800567627,0.6480658054351807,0.27071964740753174,0.8641153573989868,0.5545024871826172,0.699745774269104,-0.12260901182889938,0.9684687256813049,0.47254639863967896,0.6470093131065369,0.21278473734855652,0.9220376014709473
7,0.5130665898323059,0.20093399286270142,-0.3143770098686218,0.9994143843650818,0.5171653032302856,0.18683022260665894,-0.31436437368392944,0.9990675449371338,0.5198012590408325,0.18590205907821655,-0.31440144777297974,0.9990339279174805,0.5225295424461365,0.1849491149187088,-0.31449174880981445,0.9992727041244507,0.5106054544448853,0.18765893578529358,-0.30358490347862244,0.998691201210022,0.5087627172470093,0.1873646229505539,-0.3035998046398163,0.9982956051826477,0.507142961025238,0.18701665103435516,-0.3036280572414398,0.9983769655227661,0.5289468765258789,0.18446771800518036,-0.25946107506752014,0.998905599117279,0.5085069537162781,0.18662063777446747,-0.20888470113277435,0.994420051574707,0.5194600224494934,0.21223975718021393,-0.2893275022506714,0.9990832209587097,0.5120002627372742,0.21216000616550446,-0.275145024061203,0.9977105259895325,0.5540854334831238,0.24203340709209442,-0.23606249690055847,0.9998716711997986,0.5003656148910522,0.23798389732837677,-0.08680682629346848,0.998755156993866,0.5545026659965515,0.34248411655426025,-0.2420993596315384,0.9899564981460571,0.507691502571106,0.3208853602409363,-0.03615223243832588,0.24111013114452362,0.5168408751487732,0.4061560332775116,-0.27741295099258423,0.9531201720237732,0.5113378167152405,0.39071840047836304,-0.11035969853401184,0.2866085469722748,0.5096180438995361,0.4285096228122711,-0.30648279190063477,0.9062876105308533,0.5117685794830322,0.421278178691864,-0.12591619789600372,0.27140653133392334,0.504879355430603,0.42331504821777344,-0.31665927171707153,0.9064225554466248,0.5097132325172424,0.41522055864334106,-0.15354493260383606,0.2792733311653137,0.5066142678260803,0.41742730140686035,-0.28030088543891907,0.8497419357299805,0.5102278590202332,0.4089396595954895,-0.12338028103113174,0.2806229293346405,0.5527198910713196,0.40566739439964294,-0.044485919177532196,0.9993104338645935,0.5183308124542236,0.40581437945365906,0.044632069766521454,0.9987226128578186,0.555569589138031,0.5343865156173706,-0.07720566540956497,0.9630163311958313,0.5011031031608582,0.5129056572914124,0.10797857493162155,0.9201313257217407,0.5523372292518616,0.6646995544433594,-0.00514076417312026,0.9808924794197083,0.5042479634284973,0.6276818513870239,0.27479448914527893,0.9365763068199158,0.5502861738204956,0.6814111471176147,-0.004712609574198723,0.9051665663719177,0.5100990533828735,0.6481741070747375,0.2858659029006958,0.8744174242019653,0.5545003414154053,0.6999333500862122,-0.10822052508592606,0.9713764190673828,0.47348350286483765,0.6476054191589355,0.2242145836353302,0.9288145303726196
8,0.51912921667099,0.19679085910320282,-0.3102693557739258,0.9994625449180603,0.5232950448989868,0.18341480195522308,-0.29874387383461,0.9991347789764404,0.525862455368042,0.18267478048801422,-0.29882389307022095,0.9991067051887512,0.5285593867301941,0.18182659149169922,-0.29893758893013,0.9993259310722351,0.5163465738296509,0.18409015238285065,-0.2979740500450134,0.998792827129364,0.5143581032752991,0.18366266787052155,-0.298104852437973,0.9984244704246521,0.51261305809021,0.1832791268825531,-0.29821574687957764,0.9984874725341797,0.5346471667289734,0.18208493292331696,-0.22957059741020203,0.998996913433075,0.5133482813835144,0.1837155818939209,-0.20066452026367188,0.9948636889457703,0.5253700017929077,0.20897851884365082,-0.2725945711135864,0.9991653561592102,0.5173615217208862,0.20830368995666504,-0.2684131860733032,0.9979168772697449,0.5594916939735413,0.2409115582704544,-0.20330747961997986,0.9998830556869507,0.5046645998954773,0.23807506263256073,-0.07243285328149796,0.9988387823104858,0.5613553524017334,0.34127920866012573,-0.2017204761505127,0.9904996156692505,0.5077449679374695,0.3202519714832306,-0.019402725622057915,0.24375388026237488,0.5295969843864441,0.41028326749801636,-0.23875881731510162,0.9544723033905029,0.5094768404960632,0.39959457516670227,-0.09285468608140945,0.2755885422229767,0.5235615372657776,0.4356445074081421,-0.26573067903518677,0.9085214138031006,0.5097079277038574,0.4289918541908264,-0.10660559684038162,0.26020488142967224,0.5166884660720825,0.4310666620731354,-0.27873945236206055,0.9088345170021057,0.5085379481315613,0.42776450514793396,-0.13449499011039734,0.2676331400871277,0.5172892808914185,0.4236747920513153,-0.24270501732826233,0.8536127805709839,0.5098541378974915,0.4184647500514984,-0.10608742386102676,0.2680206298828125,0.554320752620697,0.4092842936515808,-0.03871714323759079,0.9993717074394226,0.5187192559242249,0.4099102020263672,0.038861412554979324,0.9988208413124084,0.5562660694122314,0.5354347825050354,-0.07019676268100739,0.9663577675819397,0.5015071034431458,0.5129904747009277,0.09675800800323486,0.9269081950187683,0.5524730682373047,0.6630863547325134,0.00981958769261837,0.9825760722160339,0.5047507882118225,0.6277738213539124,0.25878193974494934,0.9420804381370544,0.550253689289093,0.6798065900802612,0.011367184109985828,0.9121200442314148,0.5108116865158081,0.6481260061264038,0.2694399058818817,0.883277177810669,0.5545826554298401,0.6999216675758362,-0.08777408301830292,0.9738137125968933,0.47407302260398865,0.6488247513771057,0.20604148507118225,0.9347892999649048
9,0.524039626121521,0.18991895020008087,-0.27464956045150757,0.9995101690292358,0.5281656384468079,0.17647501826286316,-0.2670253813266754,0.9992066025733948,0.530647337436676,0.17576830089092255,-0.26707562804222107,0.9991822838783264,0.5332726836204529,0.1750984489917755,-0.2671491801738739,0.9993821382522583,0.5211325883865356,0.1772436499595642,-0.2622848451137543,0.9988974928855896,0.5190767645835876,0.17688621580600739,-0.2623036503791809,0.9985595941543579,0.5173279047012329,0.17660072445869446,-0.26232051849365234,0.998611330986023,0.5397018194198608,0.17693068087100983,-0.20296965539455414,0.9990852475166321,0.5178472399711609,0.17840424180030823,-0.17478971183300018,0.995315432548523,0.5300402045249939,0.200877383351326,-0.24614599347114563,0.9992429614067078,0.5215657949447632,0.2005971521139145,-0.2397395521402359,0.9981124997138977,0.5634053349494934,0.23939836025238037,-0.178269162774086,0.9998926520347595,0.5073325037956238,0.2393595427274704,-0.07011521607637405,0.9989166855812073,0.5694441199302673,0.3395615220069885,-0.1797572672367096,0.9908943176269531,0.5065969228744507,0.32554110884666443,-0.023994816467165947,0.26391667127609253,0.5422631502151489,0.4157183766365051,-0.21885284781455994,0.9545284509658813,0.5080966353416443,0.4076955020427704,-0.08918999135494232,0.275958776473999,0.5382030606269836,0.4436225891113281,-0.24423784017562866,0.9082465171813965,0.5086086392402649,0.44175955653190613,-0.10319527238607407,0.2576986253261566,0.5302438735961914,0.4396134316921234,-0.2558852434158325,0.9086782336235046,0.5089566707611084,0.44013628363609314,-0.12958930432796478,0.2646164298057556,0.5306041240692139,0.4301830232143402,-0.22259365022182465,0.854626476764679,0.5102018117904663,0.42592206597328186,-0.10159122943878174,0.2632819414138794,0.55558180809021,0.4161231517791748,-0.03204380348324776,0.9994286298751831,0.5188098549842834,0.41555255651474,0.03215896338224411,0.9989169239997864,0.5570048093795776,0.536078155040741,-0.07808894664049149,0.9693997502326965,0.5017795562744141,0.5147894024848938,0.09047483652830124,0.9331424832344055,0.5524619817733765,0.6624205112457275,0.0006740593817085028,0.9840592741966248,0.5053097009658813,0.6284836530685425,0.24629627168178558,0.9470861554145813,0.5495134592056274,0.6790083646774292,0.001230460125952959,0.9181463122367859,0.5115960240364075,0.6488324999809265,0.2562606632709503,0.8907463550567627,0.5546218156814575,0.7001027464866638,-0.09404980391263962,0.9759750962257385,0.4758446514606476,0.6495099067687988,0.19135122001171112,0.9402037262916565
